relative_path,label,label_name,source,target1,target2,method,category,type,race,gender,filename
FakeVideo-FakeAudio/Caucasian (European)/men/id00186/00120_id00554_wavtolip.mp4,1,fake,id00186,id00554,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00120_id00554_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00192/00078_id00063_cVZBXC2rjPM_id01102_wavtolip.mp4,1,fake,id00192,id00063,id01102,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00063_cVZBXC2rjPM_id01102_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00192/00078_id00266_wavtolip.mp4,1,fake,id00192,id00266,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00266_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00192/00078_id00292_qELK8N_DykA_faceswap_id03205_wavtolip.mp4,1,fake,id00192,id00292,DykA,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00292_qELK8N_DykA_faceswap_id03205_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00225/00078_id00171_PWU6n0qrv4c_id01126_wavtolip.mp4,1,fake,id00225,id00171,id01126,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00171_PWU6n0qrv4c_id01126_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00225/00078_id00358_wavtolip.mp4,1,fake,id00225,id00358,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00358_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00241/00015_0_id01154_wavtolip.mp4,1,fake,id00241,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00015_0_id01154_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00241/00015_id02567_4Ao5jgpSXdw_id01052_wavtolip.mp4,1,fake,id00241,id02567,id01052,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00015_id02567_4Ao5jgpSXdw_id01052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00253/00021_id00187_wavtolip.mp4,1,fake,id00253,id00187,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00021_id00187_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00266/00470_id01099_wavtolip.mp4,1,fake,id00266,id01099,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00470_id01099_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00266/00470_id01156_wavtolip.mp4,1,fake,id00266,id01156,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00470_id01156_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00282/00268_id00171_PWU6n0qrv4c_id01052_wavtolip.mp4,1,fake,id00282,id00171,id01052,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00268_id00171_PWU6n0qrv4c_id01052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00282/00268_id00909_nEQbKqo1XCs_id02567_wavtolip.mp4,1,fake,id00282,id00909,id02567,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00268_id00909_nEQbKqo1XCs_id02567_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00282/00268_id01126_wavtolip.mp4,1,fake,id00282,id01126,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00268_id01126_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00305/00113_id01123_Xid_-DpIHX4_id02567_wavtolip.mp4,1,fake,id00305,id01123,#NAME?,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00113_id01123_Xid_-DpIHX4_id02567_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00358/00217_id00063_cVZBXC2rjPM_faceswap_id00187_wavtolip.mp4,1,fake,id00358,id00063,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00217_id00063_cVZBXC2rjPM_faceswap_id00187_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00358/00217_id00186_KTjDxHTlzg0_id00266_wavtolip.mp4,1,fake,id00358,id00186,id00266,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00217_id00186_KTjDxHTlzg0_id00266_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00368/00078_id00306_wavtolip.mp4,1,fake,id00368,id00306,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00306_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00415/00017_id01156_wavtolip.mp4,1,fake,id00415,id01156,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00017_id01156_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00498/00014_id00171_wavtolip.mp4,1,fake,id00498,id00171,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00014_id00171_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00498/00014_id00192_By3wxX0dyDw_faceswap_id00919_wavtolip.mp4,1,fake,id00498,id00192,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00014_id00192_By3wxX0dyDw_faceswap_id00919_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00498/00014_id00225_wavtolip.mp4,1,fake,id00498,id00225,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00014_id00225_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00519/00028_id01126_wavtolip.mp4,1,fake,id00519,id01126,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id01126_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00519/00028_id01154_tvmOcaG4A4w_faceswap_id00909_wavtolip.mp4,1,fake,id00519,id01154,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id01154_tvmOcaG4A4w_faceswap_id00909_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00519/00028_id01154_tvmOcaG4A4w_faceswap_id01051_wavtolip.mp4,1,fake,id00519,id01154,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id01154_tvmOcaG4A4w_faceswap_id01051_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00520/00187_id00559_Y7ovoKuvL78_faceswap_id00266_wavtolip.mp4,1,fake,id00520,id00559,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00187_id00559_Y7ovoKuvL78_faceswap_id00266_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00554/00028_id00266_wavtolip.mp4,1,fake,id00554,id00266,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id00266_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00554/00028_id01123_Xid_-DpIHX4_id00559_wavtolip.mp4,1,fake,id00554,id01123,#NAME?,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id01123_Xid_-DpIHX4_id00559_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00559/00078_id01126_zorX3gXf_vg_id00990_wavtolip.mp4,1,fake,id00559,id01126,id00990,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id01126_zorX3gXf_vg_id00990_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00594/00005_id00171_wavtolip.mp4,1,fake,id00594,id00171,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00005_id00171_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00709/00206_1_id00548_wavtolip.mp4,1,fake,id00709,1,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00206_1_id00548_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00919/00063_id00063_cVZBXC2rjPM_id00990_wavtolip.mp4,1,fake,id00919,id00063,id00990,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00063_id00063_cVZBXC2rjPM_id00990_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00946/00126_id00990_G-qzOIgxEoE_faceswap_id00253_wavtolip.mp4,1,fake,id00946,id00990,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00126_id00990_G-qzOIgxEoE_faceswap_id00253_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00946/00126_id00990_G-qzOIgxEoE_faceswap_id00594_wavtolip.mp4,1,fake,id00946,id00990,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00126_id00990_G-qzOIgxEoE_faceswap_id00594_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00946/00126_id01098_wavtolip.mp4,1,fake,id00946,id01098,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00126_id01098_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00963/00028_id00415_saYfEadFy_s_faceswap_id00909_wavtolip.mp4,1,fake,id00963,id00415,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id00415_saYfEadFy_s_faceswap_id00909_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00981/00092_id00292_qELK8N_DykA_faceswap_id00981_wavtolip.mp4,1,fake,id00981,id00292,DykA,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00092_id00292_qELK8N_DykA_faceswap_id00981_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00999/00028_id00265_wavtolip.mp4,1,fake,id00999,id00265,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00028_id00265_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01098/00044_id01058_wavtolip.mp4,1,fake,id01098,id01058,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00044_id01058_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01102/00197_id00999_SjnM4XFBz0M_id02567_wavtolip.mp4,1,fake,id01102,id00999,id02567,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00197_id00999_SjnM4XFBz0M_id02567_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01102/00197_id01126_wavtolip.mp4,1,fake,id01102,id01126,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00197_id01126_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01123/00072_id00282_iTsqWj6GEbo_id01154_wavtolip.mp4,1,fake,id01123,id00282,id01154,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00072_id00282_iTsqWj6GEbo_id01154_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01123/00072_id00694_fIQsOJG81w4_id02567_wavtolip.mp4,1,fake,id01123,id00694,id02567,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00072_id00694_fIQsOJG81w4_id02567_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01126/00040_id00535_BhvTIJ-YG5s_faceswap_id00919_wavtolip.mp4,1,fake,id01126,id00535,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00040_id00535_BhvTIJ-YG5s_faceswap_id00919_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id01156/00078_id00292_qELK8N_DykA_faceswap_id00981_wavtolip.mp4,1,fake,id01156,id00292,DykA,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00078_id00292_qELK8N_DykA_faceswap_id00981_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id02567/00040_2_id00187_wavtolip.mp4,1,fake,id02567,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00040_2_id00187_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00071/00014_id03371_truKMXt8Dak_faceswap_id00271_wavtolip.mp4,1,fake,id00071,id03371,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00014_id03371_truKMXt8Dak_faceswap_id00271_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00262/00028_id00496_SImaDcXQnh8_id00271_wavtolip.mp4,1,fake,id00262,id00496,id00271,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00028_id00496_SImaDcXQnh8_id00271_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00270/00088_id03716_wavtolip.mp4,1,fake,id00270,id03716,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00088_id03716_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00325/00015_id00897_0ayFw8JhoyI_id00484_wavtolip.mp4,1,fake,id00325,id00897,id00484,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00015_id00897_0ayFw8JhoyI_id00484_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00328/00092_id00634_wavtolip.mp4,1,fake,id00328,id00634,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00092_id00634_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00330/00118_id00262_wavtolip.mp4,1,fake,id00330,id00262,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00118_id00262_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00365/00078_id00287_wavtolip.mp4,1,fake,id00365,id00287,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00078_id00287_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00373/00028_id00328_ytKnCbJSEcU_id03716_wavtolip.mp4,1,fake,id00373,id00328,id03716,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00028_id00328_ytKnCbJSEcU_id03716_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00379/00043_id00897_0ayFw8JhoyI_id00271_wavtolip.mp4,1,fake,id00379,id00897,id00271,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00043_id00897_0ayFw8JhoyI_id00271_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00379/00043_id03620_wavtolip.mp4,1,fake,id00379,id03620,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00043_id03620_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00496/00015_id00897_0ayFw8JhoyI_id00735_wavtolip.mp4,1,fake,id00496,id00897,id00735,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00015_id00897_0ayFw8JhoyI_id00735_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00569/00239_0_id00330_wavtolip.mp4,1,fake,id00569,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00239_0_id00330_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00581/00010_id00234_wavtolip.mp4,1,fake,id00581,id00234,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00010_id00234_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00581/00010_id00495_E46aiMUC4A0_id00806_wavtolip.mp4,1,fake,id00581,id00495,id00806,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00010_id00495_E46aiMUC4A0_id00806_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00581/00010_id00591_wavtolip.mp4,1,fake,id00581,id00591,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00010_id00591_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00591/00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4,1,fake,id00591,id00633,id00287,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00735/00037_id00332_wavtolip.mp4,1,fake,id00735,id00332,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00037_id00332_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id00813/00169_id00330_zCFFgGSIZ_s_id03371_wavtolip.mp4,1,fake,id00813,id00330,id03371,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00169_id00330_zCFFgGSIZ_s_id03371_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id01002/00043_id00287_2NpfYjyMsPM_id03649_wavtolip.mp4,1,fake,id01002,id00287,id03649,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00043_id00287_2NpfYjyMsPM_id03649_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03371/00430_id00806_0sk9s9lFIAk_id00042_wavtolip.mp4,1,fake,id03371,id00806,id00042,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00430_id00806_0sk9s9lFIAk_id00042_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03371/00430_id03858_uKVqPfRf-ac_id00496_wavtolip.mp4,1,fake,id03371,id03858,id00496,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00430_id03858_uKVqPfRf-ac_id00496_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03620/00081_id00496_SImaDcXQnh8_faceswap_id00234_wavtolip.mp4,1,fake,id03620,id00496,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00081_id00496_SImaDcXQnh8_faceswap_id00234_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03620/00081_id00496_SImaDcXQnh8_faceswap_id03649_wavtolip.mp4,1,fake,id03620,id00496,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00081_id00496_SImaDcXQnh8_faceswap_id03649_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03649/00001_id00068_A7uFnQw--bY_id00270_wavtolip.mp4,1,fake,id03649,id00068,id00270,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00001_id00068_A7uFnQw--bY_id00270_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03651/00092_id01002_eQTviHjyISo_id03941_wavtolip.mp4,1,fake,id03651,id01002,id03941,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00092_id01002_eQTviHjyISo_id03941_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03651/00092_id03716_s-lxbGafZQA_faceswap_id03858_wavtolip.mp4,1,fake,id03651,id03716,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00092_id03716_s-lxbGafZQA_faceswap_id03858_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03716/00040_id00365_XV-imLNJvfk_id03716_wavtolip.mp4,1,fake,id03716,id00365,id03716,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00040_id00365_XV-imLNJvfk_id03716_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03716/00040_id03651_EjcoRkL6loI_faceswap_id03844_wavtolip.mp4,1,fake,id03716,id03651,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00040_id03651_EjcoRkL6loI_faceswap_id03844_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03816/00093_id00395_wM5kGJfTtEM_id00332_wavtolip.mp4,1,fake,id03816,id00395,id00332,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00093_id00395_wM5kGJfTtEM_id00332_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/women/id03941/00021_id03816_XXD0yTNei50_faceswap_id00379_wavtolip.mp4,1,fake,id03941,id03816,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00021_id03816_XXD0yTNei50_faceswap_id00379_wavtolip.mp4
RealVideo-RealAudio/African/men/id00076/00109.mp4,0,real,id00076,-,-,real,A,RealVideo-RealAudio,African,men,00109.mp4
RealVideo-RealAudio/African/men/id00166/00010.mp4,0,real,id00166,-,-,real,A,RealVideo-RealAudio,African,men,00010.mp4
RealVideo-RealAudio/African/men/id00173/00118.mp4,0,real,id00173,-,-,real,A,RealVideo-RealAudio,African,men,00118.mp4
RealVideo-RealAudio/African/men/id00366/00118.mp4,0,real,id00366,-,-,real,A,RealVideo-RealAudio,African,men,00118.mp4
RealVideo-RealAudio/African/men/id00391/00052.mp4,0,real,id00391,-,-,real,A,RealVideo-RealAudio,African,men,00052.mp4
RealVideo-RealAudio/African/men/id00476/00109.mp4,0,real,id00476,-,-,real,A,RealVideo-RealAudio,African,men,00109.mp4
RealVideo-RealAudio/African/men/id00478/00206.mp4,0,real,id00478,-,-,real,A,RealVideo-RealAudio,African,men,00206.mp4
RealVideo-RealAudio/African/men/id00518/00031.mp4,0,real,id00518,-,-,real,A,RealVideo-RealAudio,African,men,00031.mp4
RealVideo-RealAudio/African/men/id00701/00092.mp4,0,real,id00701,-,-,real,A,RealVideo-RealAudio,African,men,00092.mp4
RealVideo-RealAudio/African/men/id00761/00072.mp4,0,real,id00761,-,-,real,A,RealVideo-RealAudio,African,men,00072.mp4
RealVideo-RealAudio/African/men/id00830/00143.mp4,0,real,id00830,-,-,real,A,RealVideo-RealAudio,African,men,00143.mp4
RealVideo-RealAudio/African/men/id00944/00135.mp4,0,real,id00944,-,-,real,A,RealVideo-RealAudio,African,men,00135.mp4
RealVideo-RealAudio/African/men/id00987/00160.mp4,0,real,id00987,-,-,real,A,RealVideo-RealAudio,African,men,00160.mp4
RealVideo-RealAudio/African/men/id01036/00010.mp4,0,real,id01036,-,-,real,A,RealVideo-RealAudio,African,men,00010.mp4
RealVideo-RealAudio/African/men/id01076/00005.mp4,0,real,id01076,-,-,real,A,RealVideo-RealAudio,African,men,00005.mp4
RealVideo-RealAudio/African/men/id01171/00053.mp4,0,real,id01171,-,-,real,A,RealVideo-RealAudio,African,men,00053.mp4
RealVideo-RealAudio/African/men/id01179/00160.mp4,0,real,id01179,-,-,real,A,RealVideo-RealAudio,African,men,00160.mp4
RealVideo-RealAudio/African/men/id01207/00320.mp4,0,real,id01207,-,-,real,A,RealVideo-RealAudio,African,men,00320.mp4
RealVideo-RealAudio/African/men/id01392/00167.mp4,0,real,id01392,-,-,real,A,RealVideo-RealAudio,African,men,00167.mp4
RealVideo-RealAudio/African/men/id01452/00001.mp4,0,real,id01452,-,-,real,A,RealVideo-RealAudio,African,men,00001.mp4
RealVideo-RealAudio/African/men/id01521/00109.mp4,0,real,id01521,-,-,real,A,RealVideo-RealAudio,African,men,00109.mp4
RealVideo-RealAudio/African/men/id01528/00017.mp4,0,real,id01528,-,-,real,A,RealVideo-RealAudio,African,men,00017.mp4
RealVideo-RealAudio/African/men/id01530/00002.mp4,0,real,id01530,-,-,real,A,RealVideo-RealAudio,African,men,00002.mp4
RealVideo-RealAudio/African/men/id01544/00044.mp4,0,real,id01544,-,-,real,A,RealVideo-RealAudio,African,men,00044.mp4
RealVideo-RealAudio/African/men/id01597/00005.mp4,0,real,id01597,-,-,real,A,RealVideo-RealAudio,African,men,00005.mp4
RealVideo-RealAudio/African/men/id01598/00044.mp4,0,real,id01598,-,-,real,A,RealVideo-RealAudio,African,men,00044.mp4
RealVideo-RealAudio/African/men/id01610/00090.mp4,0,real,id01610,-,-,real,A,RealVideo-RealAudio,African,men,00090.mp4
RealVideo-RealAudio/African/men/id01637/00002.mp4,0,real,id01637,-,-,real,A,RealVideo-RealAudio,African,men,00002.mp4
RealVideo-RealAudio/African/men/id01691/00045.mp4,0,real,id01691,-,-,real,A,RealVideo-RealAudio,African,men,00045.mp4
RealVideo-RealAudio/African/men/id01717/00005.mp4,0,real,id01717,-,-,real,A,RealVideo-RealAudio,African,men,00005.mp4
RealVideo-RealAudio/African/men/id01779/00010.mp4,0,real,id01779,-,-,real,A,RealVideo-RealAudio,African,men,00010.mp4
RealVideo-RealAudio/African/men/id01835/00130.mp4,0,real,id01835,-,-,real,A,RealVideo-RealAudio,African,men,00130.mp4
RealVideo-RealAudio/African/men/id01856/00006.mp4,0,real,id01856,-,-,real,A,RealVideo-RealAudio,African,men,00006.mp4
RealVideo-RealAudio/African/men/id01920/00099.mp4,0,real,id01920,-,-,real,A,RealVideo-RealAudio,African,men,00099.mp4
RealVideo-RealAudio/African/men/id01933/00028.mp4,0,real,id01933,-,-,real,A,RealVideo-RealAudio,African,men,00028.mp4
RealVideo-RealAudio/African/men/id01972/00078.mp4,0,real,id01972,-,-,real,A,RealVideo-RealAudio,African,men,00078.mp4
RealVideo-RealAudio/African/men/id01995/00071.mp4,0,real,id01995,-,-,real,A,RealVideo-RealAudio,African,men,00071.mp4
RealVideo-RealAudio/African/men/id02040/00476.mp4,0,real,id02040,-,-,real,A,RealVideo-RealAudio,African,men,00476.mp4
RealVideo-RealAudio/African/men/id02051/00015.mp4,0,real,id02051,-,-,real,A,RealVideo-RealAudio,African,men,00015.mp4
RealVideo-RealAudio/African/men/id02268/00036.mp4,0,real,id02268,-,-,real,A,RealVideo-RealAudio,African,men,00036.mp4
RealVideo-RealAudio/African/men/id02296/00019.mp4,0,real,id02296,-,-,real,A,RealVideo-RealAudio,African,men,00019.mp4
RealVideo-RealAudio/African/men/id02342/00191.mp4,0,real,id02342,-,-,real,A,RealVideo-RealAudio,African,men,00191.mp4
RealVideo-RealAudio/African/men/id02494/00050.mp4,0,real,id02494,-,-,real,A,RealVideo-RealAudio,African,men,00050.mp4
RealVideo-RealAudio/African/women/id00220/00027.mp4,0,real,id00220,-,-,real,A,RealVideo-RealAudio,African,women,00027.mp4
RealVideo-RealAudio/African/women/id00371/00099.mp4,0,real,id00371,-,-,real,A,RealVideo-RealAudio,African,women,00099.mp4
RealVideo-RealAudio/African/women/id00460/00005.mp4,0,real,id00460,-,-,real,A,RealVideo-RealAudio,African,women,00005.mp4
RealVideo-RealAudio/African/women/id00568/00384.mp4,0,real,id00568,-,-,real,A,RealVideo-RealAudio,African,women,00384.mp4
RealVideo-RealAudio/African/women/id00577/00010.mp4,0,real,id00577,-,-,real,A,RealVideo-RealAudio,African,women,00010.mp4
RealVideo-RealAudio/African/women/id00592/00017.mp4,0,real,id00592,-,-,real,A,RealVideo-RealAudio,African,women,00017.mp4
RealVideo-RealAudio/African/women/id00707/00052.mp4,0,real,id00707,-,-,real,A,RealVideo-RealAudio,African,women,00052.mp4
RealVideo-RealAudio/African/women/id00832/00078.mp4,0,real,id00832,-,-,real,A,RealVideo-RealAudio,African,women,00078.mp4
RealVideo-RealAudio/African/women/id01178/00028.mp4,0,real,id01178,-,-,real,A,RealVideo-RealAudio,African,women,00028.mp4
RealVideo-RealAudio/African/women/id01532/00065.mp4,0,real,id01532,-,-,real,A,RealVideo-RealAudio,African,women,00065.mp4
RealVideo-RealAudio/African/women/id01661/00059.mp4,0,real,id01661,-,-,real,A,RealVideo-RealAudio,African,women,00059.mp4
RealVideo-RealAudio/African/women/id01783/00015.mp4,0,real,id01783,-,-,real,A,RealVideo-RealAudio,African,women,00015.mp4
